category,price,description,rating,num_ratings,discount,mrp,is_fassured,timestamp
Desktop PCs,"₹19,990",Wintech WTRFI3 Full Tower with Intel Core i3-2130 8 GB RAM 1 TB Hard Disk 2 GB   Graphics Memory,0,0,37% off,"₹31,999",0,2019-08-14 11:59:30.409661
Desktop PCs,"₹48,000",Dell - (Core i3/4 GB DDR4/1 TB/Windows 10 Home),0,0,7% off,"₹52,000",0,2019-08-14 11:59:30.413942
Desktop PCs,"₹26,545",Lenovo - (Celeron Dual Core/4 GB DDR3/1 TB/Free DOS),4.2,(669),0,0,0,2019-08-14 11:59:30.414898
Desktop PCs,"₹5,900",CPU 160dc with core 2 duo 2 GB RAM 160 GB Hard Disk 512 GB   Graphics Memory,0,0,37% off,"₹9,500",0,2019-08-14 11:59:30.416891
Desktop PCs,"₹31,990",Dell 3250 with Intel Core i3-6100 4 GB RAM 500 GB Hard Disk,3.8,(4),12% off,"₹36,499",0,2019-08-14 11:59:30.416891
Desktop PCs,"₹48,999",Iball Assembled CPU Mini Tower with Intel Core i7 3770 16 GB RAM 1 TB Hard Disk 120 GB SSD Capacity 2 GB   Graphics Memory,0,0,10% off,"₹54,999",0,2019-08-14 11:59:30.416891
Desktop PCs,"₹6,499",ROHATEK C2500OC with Core 2 Duo 2 GB RAM 500 GB Hard Disk,0,0,27% off,"₹8,999",0,2019-08-14 11:59:30.421145
Desktop PCs,"₹31,999",Iball Gaming Desktop PC Mini Tower with Intel Core I-5 4th Gen 4 GB RAM 1 TB Hard Disk 120 GB SSD Capacity 2 GB   Graphics Memory,0,0,20% off,"₹39,999",0,2019-08-14 11:59:30.422142
Desktop PCs,"₹5,990",Wintech WTD160 with Intel E5700 2 GB RAM 160 GB Hard Disk .546 GB   Graphics Memory,0,0,57% off,"₹13,999",0,2019-08-14 11:59:30.423176
Desktop PCs,"₹7,862",sr it solution cpu113 with dual cour 4 GB RAM 500 GB Hard Disk 512mb GB   Graphics Memory,0,0,25% off,"₹10,500",0,2019-08-14 11:59:30.423176
Desktop PCs,"₹3,499","SreeTeK X96 MAX 2GB 16GB Android 8.1 Mini PC Android TV Box - Amlogic S905X2, Quadcore, 2 GB ddr4, 16 GB HDD 2 Mini PC",0,0,41% off,"₹5,999",0,2019-08-14 11:59:30.423176
Desktop PCs,"₹4,500","SCOMPUTIST SC600 - Linux, All winner A20 dual core 1.2Ghz, A20 dual core 1.2 Ghz, 512 GB DDR3, 4 GB 1 512 Mini PC",1,(2),50% off,"₹9,000",0,2019-08-14 11:59:30.423176
Desktop PCs,"₹2,400","Artek X96 Mini Android 7.1 - Android v4.4 (KitKat), Cortex, Amlogic, 1 GB DDR3, 8 GB Flash 1 Mini PC",0,0,19% off,"₹2,999",0,2019-08-14 11:59:30.427781
Desktop PCs,"₹24,999",ZOONIS Zi54gb Mid Tower with Intel i5-650 8 GB RAM 1 TB Hard Disk 4 GB   Graphics Memory,1.7,(3),16% off,"₹29,999",0,2019-08-14 11:59:30.428816
Desktop PCs,"₹2,395","Systene Android TV BOX - Android v4.4 (KitKat), S905W, Quad Core, 1 GB DDR3, 8 GB HDD 1 Mini PC",0,0,40% off,"₹3,999",0,2019-08-14 11:59:30.428816
Desktop PCs,"₹16,499",Punta - (Core i5/8 GB DDR3/1 TB/Windows 7 Ultimate),3.3,(34),55% off,"₹36,990",0,2019-08-14 11:59:30.428816
Desktop PCs,"₹13,999",Foxin FC 1113 /i5/500/DVD/Wifi Ultra Tower with Core i5 4 GB RAM 500 GB Hard Disk 1 GB   Graphics Memory,3.2,(19),44% off,"₹24,999",0,2019-08-14 11:59:30.433180
Desktop PCs,"₹23,998",RDP - (Celeron Dual Core/4 GB DDR3/1 TB/Windows 10 Home),3.8,(5),0,"₹23,999",0,2019-08-14 11:59:30.434307
Desktop PCs,"₹37,999",Electrobot EB-R3 Mid Tower with Quad Core 8 GB RAM 1 TB Hard Disk 120 GB SSD Capacity 4 GB   Graphics Memory,0,0,5% off,"₹40,000",1,2019-08-14 11:59:30.435339
Desktop PCs,"₹7,099",punta Punta1415 With WIFI and DVD Mini Tower with Core2Duo 4 GB RAM 320 GB Hard Disk .512 GB   Graphics Memory,1.9,(9),55% off,"₹15,999",0,2019-08-14 11:59:30.435339
Desktop PCs,"₹18,999",Punta Superior i5 Mid Tower with Core i5 8 GB RAM 1 TB Hard Disk 120 GB SSD Capacity 2 GB   Graphics Memory,3,(2),36% off,"₹29,999",0,2019-08-14 11:59:30.435339
Desktop PCs,"₹16,499",IBALL DPCInti5 Microtower with INTEL 4 GB RAM 500 GB Hard Disk 1 GB   Graphics Memory,3.1,(15),36% off,"₹25,999",0,2019-08-14 11:59:30.439535
Desktop PCs,"₹37,990",iBall 342 Slim Baby Ultra Tower with Core i7 8 GB RAM 2 TB Hard Disk 1 GB   Graphics Memory,0,0,24% off,"₹49,999",0,2019-08-14 11:59:30.440782
Desktop PCs,"₹4,299","SreeTeK HK1 PLUS - Amlogic S905X2, Quadcore, 4 GB ddr4, 32 GB HDD 4 Mini PC",0,0,52% off,"₹8,999",0,2019-08-14 11:59:30.441812
Desktop PCs,"₹24,900","WZATCO AK3V TV Box Mini PC WiFi Bluetooth 4.1 USB3.0 4K SATA SSD HDD - Windows 10, Intel Apollo Lake, J3455, 6 GB DDR3, 64 GB HDD 6 Mini PC",0,0,16% off,"₹29,900",0,2019-08-14 11:59:30.441812
Desktop PCs,"₹10,500",Zoonis - (Core 2 Duo/4 GB DDR2/500 GB/Windows 7 Ultimate/512 MB),3.1,(38),34% off,"₹15,999",0,2019-08-14 11:59:30.441812
Desktop PCs,"₹5,800",Electrobot EleC2D2 with Core 2 Duo 2 GB RAM 320 GB Hard Disk,3.1,(35),3% off,"₹5,999",0,2019-08-14 11:59:30.446196
Desktop PCs,"₹15,990",iBall Ele/i3/500/4 Mid Tower with Core i3 4 GB RAM 500 GB Hard Disk 1 GB   Graphics Memory,3,(3),46% off,"₹29,999",0,2019-08-14 11:59:30.447230
Desktop PCs,"₹4,299","SreeTeK HK1PLUS 4GB 32GB Android 8.1 Mini PC Android TV Box with Bluetooth WiFi Smart TV Box - Amlogic S905X2, Quadcore, 4 GB ddr4, 32 GB HDD 4 Mini PC",0,0,52% off,"₹8,999",0,2019-08-14 11:59:30.448225
Desktop PCs,"₹15,800","CEREBROZ EDUTREE Class 9 - World's First Educational Device Replacing Live TV Ads with Educational Videos (CBSE / NCERT), ARM cortex A53 Quad core, 1 GB Graphics Card, 2 DDR4, 16 GB eMMC 2 Mini PC",0,0,28% off,"₹21,998",0,2019-08-14 11:59:39.725476
Desktop PCs,"₹41,442",HP - (Core i3/4 GB DDR4/1 TB/Free DOS),0,0,0,0,0,2019-08-14 11:59:39.725476
Desktop PCs,"₹31,499",I Ball Desktop 1 Mini Tower with Intel Core i3 8th Gen 8 GB RAM 1 TB Hard Disk 120 GB SSD Capacity N/A GB GB   Graphics Memory,0,0,25% off,"₹41,999",0,2019-08-14 11:59:39.729577
Desktop PCs,"₹15,800","CEREBROZ EDUTREE Class 7 - World's First Educational Device Replacing Live TV Ads with Educational Videos (CBSE / NCERT), ARM cortex A53 Quad core, 1 GB Graphics Card, 2 DDR4, 16 GB eMMC 2 Mini PC",0,0,28% off,"₹21,998",0,2019-08-14 11:59:39.730573
Desktop PCs,"₹15,800","CEREBROZ EDUTREE Class 6 - World's First Educational Device Replacing Live TV Ads with Educational Videos (CBSE / NCERT), ARM cortex A53 Quad core, 1 GB Graphics Card, 2 DDR4, 16 GB eMMC 2 Mini PC",0,0,28% off,"₹21,998",0,2019-08-14 11:59:39.730573
Desktop PCs,"₹4,499","SreeTeK T95Q 4GB 32GB Android 8.1 Mini PC Android TV Box - Amlogic S905X2, Quadcore, 4 GB ddr4, 32 GB HDD 4 Mini PC",0,0,50% off,"₹8,999",0,2019-08-14 11:59:39.730573
Desktop PCs,"₹8,400","thinvent Combo of 5 Micro 2 2018 Zero client - Linux, ARM, arm710, 512 MB ddr3_sdram, 4 GB Flash 512 Mini PC",0,0,53% off,"₹17,995",0,2019-08-14 11:59:39.734630
Desktop PCs,"₹15,800","CEREBROZ EDUTREE Class 8 - World's First Educational Device Replacing Live TV Ads with Educational Videos (CBSE / NCERT), ARM cortex A53 Quad core, 1 GB Graphics Card, 2 DDR4, 16 GB eMMC 2 Mini PC",0,0,28% off,"₹21,998",0,2019-08-14 11:59:39.734630
Desktop PCs,"₹4,599","SreeTeK X96 MAX 4GB 32GB Android 8.1 Mini PC Android TV Box - Amlogic S905X2, Quadcore, 4 GB ddr4, 32 GB HDD 4 Mini PC",0,0,48% off,"₹8,999",0,2019-08-14 11:59:39.738624
Desktop PCs,"₹35,969","Namek Technologies Mini i3 6100 - 6100U, core_i3, 4 GB DDR3, 120 GB SSD 4 Mini PC",0,0,57% off,"₹85,000",0,2019-08-14 11:59:39.738624
Desktop PCs,"₹15,800","CEREBROZ EDUTREE CERE-EDUD1217V1 - World's First Educational Device Replacing Live TV Ads with Educational Videos (CBSE / NCERT), ARM cortex A53 Quad core, 1 GB Graphics Card, 2 GB DDR4, 16 GB eMMC 2 Mini PC",0,0,28% off,"₹21,998",0,2019-08-14 11:59:39.742619
Desktop PCs,"₹28,824","Namek Technologies i3 6100 - 6100U, core_i3, DDR3, HDD HDD Mini PC",0,0,66% off,"₹85,000",0,2019-08-14 11:59:39.742619
Desktop PCs,"₹3,490","LEOXSYS V1-4K Android 7.1 TV BOX MINI PC 1GB RAM 8GB Storage - Android v4.4 (KitKat), Cortex A7, Quad Core 1.5 GHZ, 0 MB Graphics Card, 1 GB DDR3, 8 GB emmc 1 Mini PC",0,0,41% off,"₹5,990",0,2019-08-14 11:59:39.742619
Desktop PCs,"₹9,799",Punta - (Core 2 Duo/4 GB DDR2/500 GB/Windows 7 Ultimate/512 MB),3.4,(197),59% off,"₹24,332",0,2019-08-14 11:59:39.746722
Desktop PCs,"₹9,799",Punta - (Core 2 Duo/4 GB DDR2/500 GB/Windows 7 Home Basic/4 GB),3.2,(24),47% off,"₹18,600",1,2019-08-14 11:59:39.747718
Desktop PCs,"₹30,000",Dell 3472-2018 with Core i7 8 MB RAM 1 TB Hard Disk,0,0,0,0,0,2019-08-14 11:59:39.747718
Desktop PCs,"₹40,000",Dell 3472-2018_01 with Core i7 8 MB RAM 1 TB Hard Disk,0,0,0,0,0,2019-08-14 11:59:39.747718
Desktop PCs,"₹13,599",Punta - (Core i5/4 GB DDR3/500 GB/Windows 7 Ultimate),3,(99),55% off,"₹30,300",0,2019-08-14 11:59:39.751774
Desktop PCs,"₹12,388",Punta - (Core i3/4 GB DDR3/500 GB/Windows 7 Ultimate),3.2,(58),64% off,"₹34,999",0,2019-08-14 11:59:39.751774
Desktop PCs,"₹11,798",Tegh - (Core 2 Duo/4 GB DDR2/500 GB/Windows 7 Professional/512 MB),0,0,28% off,"₹16,527",0,2019-08-14 11:59:39.751774
Desktop PCs,"₹36,990",iBall - (Core i7/8 GB DDR3/1 TB/Windows 10 Pro/1 GB),0,0,26% off,"₹49,999",0,2019-08-14 11:59:39.755769
Desktop PCs,"₹1,998","Artek MXQ Pro 4K MXQpro - Android v4.4 (KitKat), AMlogic, Quad Core, 1 GB 1 GB DDR3, 8 GB 8GB Flash 1 Mini PC",2.8,(8),66% off,"₹5,999",0,2019-08-14 11:59:39.755769
Desktop PCs,"₹11,999",I BALL - (Core 2 Duo/2 GB DDR2/250 GB/Windows 7 Starter),2.6,(13),36% off,"₹19,000",0,2019-08-14 11:59:39.759990
Desktop PCs,"₹10,440",Tegh - (Core 2 Duo/4 GB DDR2/320 GB/Windows 7 Professional/512 MB),0,0,33% off,"₹15,625",0,2019-08-14 11:59:39.760987
Desktop PCs,"₹10,999",Foxin - (Core 2 Duo/4 GB DDR2/500 GB/Windows 7 Ultimate/4 GB),3.4,(23),44% off,"₹19,900",0,2019-08-14 11:59:39.761984
Desktop PCs,"₹4,999",Foxin New160SER with Core2Duo 2 GB RAM 160 GB Hard Disk 0.512 GB   Graphics Memory,2.7,(7),68% off,"₹15,999",0,2019-08-14 11:59:39.762845
Desktop PCs,"₹6,999",Wintech WT-4500PC with E8500 4 GB RAM 500 GB Hard Disk 500 GB SSD Capacity,2.6,(10),58% off,"₹16,999",0,2019-08-14 11:59:39.764081
Desktop PCs,"₹17,499",iBall - (Core 2 Duo/4 GB DDR3/1 TB/Windows 10 Pro/512 MB),3.1,(23),46% off,"₹32,990",0,2019-08-14 11:59:39.765078
Desktop PCs,"₹7,999",zoonis Z10NS116 Mid Tower with CORE 2 DUO 4 RAM 500 GB Hard Disk MB GB   Graphics Memory,0,0,33% off,"₹11,999",0,2019-08-14 11:59:39.766075
Desktop PCs,"₹16,990",iBall Mosaic i5/500/4 Mid Tower with Core i5 4 GB RAM 500 GB Hard Disk 1 GB   Graphics Memory,0,0,51% off,"₹34,990",0,2019-08-14 11:59:39.766075
Desktop PCs,"₹10,888",Assembled - (Core 2 Duo/4 GB DDR3/500 GB/Free DOS/512 MB),3.2,(27),63% off,"₹29,990",0,2019-08-14 11:59:39.770283
Desktop PCs,"₹9,800",Tegh - (Core 2 Duo/2 GB DDR2/320 GB/Windows 7 Professional/512 MB),0,0,37% off,"₹15,600",0,2019-08-14 11:59:39.771280
Desktop PCs,"₹12,999",zoonis Z10NS131 Mid Tower with CORE i5 1st gen 4 RAM 500 GB Hard Disk GB GB   Graphics Memory,0,0,23% off,"₹16,999",0,2019-08-14 11:59:39.772277
Desktop PCs,"₹14,444",Foxin FC/i3/500/4/DVD/WiFi Full Tower with Core i3 4 GB RAM 500 GB Hard Disk 1 GB   Graphics Memory,1,(1),48% off,"₹27,999",0,2019-08-14 11:59:39.772277
Desktop PCs,"₹13,500",Electrobot ACH61 with Intel Core-i3-2120 4 GB RAM 1 TB Hard Disk,2.2,(5),70% off,"₹45,000",0,2019-08-14 11:59:39.772277
Desktop PCs,"₹29,999",zoonis Z10NS135 Mid Tower with CORE i5 6th genration 8 RAM 500 GB Hard Disk GB GB   Graphics Memory,0,0,23% off,"₹38,999",0,2019-08-14 11:59:39.776352
Desktop PCs,"₹28,488",Asus - (Pentium Quad Core/4 GB DDR4/1 TB/Windows 10 Home),0,0,22% off,"₹36,990",0,2019-08-14 11:59:39.776352
Desktop PCs,"₹18,999",Foxin FC-1113/i5/1T/8/DVD/WiFi Ultra Tower with Core i5 8 GB RAM 1 TB Hard Disk 1 GB   Graphics Memory,1,(2),45% off,"₹34,990",0,2019-08-14 11:59:39.776352
Desktop PCs,"₹13,490",Wintech - (Core 2 Duo/4 GB DDR2/1 TB/Windows 7 Ultimate/512 MB),2.3,(3),46% off,"₹24,990",0,2019-08-14 11:59:39.780481
Desktop PCs,"₹11,588",Punta - (Pentium Dual Core/4 GB DDR2/500 GB/Windows 7 Ultimate/512 MB),3.1,(16),48% off,"₹22,500",0,2019-08-14 11:59:39.781478
Desktop PCs,"₹22,990",iball Arnold Mid Tower with Intel Core i5 8 GB RAM 1000 GB Hard Disk 120 GB SSD Capacity,0,0,14% off,"₹26,999",0,2019-08-14 11:59:49.001241
Desktop PCs,"₹24,999",Iball - (Core i5/8 GB DDR3/1 TB/Windows 7 Ultimate/2 GB),3.5,(11),45% off,"₹45,995",0,2019-08-14 11:59:49.002269
Desktop PCs,"₹7,444",BASAMA RDC4320D with DUAL CORE 2 GB RAM 320 GB Hard Disk,0,0,75% off,"₹30,700",0,2019-08-14 11:59:49.003269
Desktop PCs,"₹17,999",zoonis Z10NS126 Mid Tower with CORE i3 1st gen 8 RAM 1 TB Hard Disk GB GB   Graphics Memory,1,(1),10% off,"₹19,999",0,2019-08-14 11:59:49.004270
Desktop PCs,"₹22,790",Iball 4130i3 with i3-4130 2 GB RAM 1 TB Hard Disk,2.5,(2),29% off,"₹32,500",0,2019-08-14 11:59:49.004270
Desktop PCs,"₹37,999",HP Intel Core 570-P054IN with Core i3 4 GB RAM 1 TB Hard Disk 1 GB   Graphics Memory,0,0,0,0,0,2019-08-14 11:59:49.004270
Desktop PCs,"₹26,000",HP Intel Pentium Dual Core with Intel Pentium 4 GB RAM 500 GB Hard Disk 1 GB   Graphics Memory,0,0,0,0,0,2019-08-14 11:59:49.008401
Desktop PCs,"₹29,999",HP 6th Gen Core 260-P020il with Core i3 4 GB RAM 1 TB Hard Disk 1 GB   Graphics Memory,0,0,0,0,0,2019-08-14 11:59:49.008788
Desktop PCs,"₹5,860",Foxin Axe Red/Blue 320 C2D with Core2Duo 2 GB RAM 320 GB Hard Disk .256 GB   Graphics Memory,3.3,(24),54% off,"₹12,990",0,2019-08-14 11:59:49.010113
Desktop PCs,"₹55,000",HP 550-036 with Intel Core i3 6 GB RAM 1 TB Hard Disk 1 GB   Graphics Memory,0,0,0,0,0,2019-08-14 11:59:49.011110
Desktop PCs,"₹47,000",DHAGAN DHAGANCI5 Mid Tower with i5 8th gen 4 MB RAM 1 TB Hard Disk,0,0,21% off,"₹60,000",0,2019-08-14 11:59:49.012145
Desktop PCs,"₹7,599",zoonis CORE 2 DUO Ultra Tower with 2.66 C2D 4 GB RAM 500 GB Hard Disk 256MB GB   Graphics Memory,3,(4),24% off,"₹9,999",0,2019-08-14 11:59:49.012145
Desktop PCs,"₹9,999",BASAMA RDC22TB with DUAL CORE 2 GB RAM 2 TB Hard Disk,0,0,56% off,"₹23,050",0,2019-08-14 11:59:49.013143
Desktop PCs,"₹5,999",BASAMA RDC2500D with DUAL CORE 2 GB RAM 500 GB Hard Disk,0,0,72% off,"₹22,050",0,2019-08-14 11:59:49.013143
Desktop PCs,"₹6,999",zoonis Z10NS108 Mid Tower with CORE 2 DUO 4 RAM 250 GB Hard Disk MB GB   Graphics Memory,1.8,(5),30% off,"₹9,999",0,2019-08-14 11:59:49.013143
Desktop PCs,"₹10,599",Zoonis - (Core 2 Duo/2 GB DDR2/250 GB/Windows 7 Ultimate/512 MB),2.9,(17),29% off,"₹14,999",0,2019-08-14 11:59:49.017262
Desktop PCs,"₹5,888",BASAMA RDC1250D with DUAL CORE 1 GB RAM 250 GB Hard Disk,0,0,79% off,"₹28,450",0,2019-08-14 11:59:49.017262
Desktop PCs,"₹26,490",Lenovo - (Celeron Dual Core/4 GB DDR3/1 TB/Windows 10 Home),0,0,19% off,"₹32,990",0,2019-08-14 11:59:49.017262
Desktop PCs,"₹7,880",iball Ultraslim/160C2D Mid Tower with Core2Duo 2 GB RAM 160 GB Hard Disk .3 GB   Graphics Memory,0,0,45% off,"₹14,497",0,2019-08-14 11:59:49.021481
Desktop PCs,"₹10,999",DGCAM Budget -Computer Mid Tower with i5 4 GB RAM 500 Hard Disk .512 GB   Graphics Memory,0,0,47% off,"₹21,000",0,2019-08-14 11:59:49.022511
Desktop PCs,"₹80,000",DHAGAN DHAGANCI7 Mid Tower with Intel Core I7 8th Gen 8 RAM 1 TB Hard Disk 2 GB   Graphics Memory,0,0,19% off,"₹99,000",0,2019-08-14 11:59:49.023513
Desktop PCs,"₹10,299",Assembled - (Pentium Dual Core/2 GB DDR2/320 GB/Free DOS/512 MB),1.8,(8),53% off,"₹21,999",0,2019-08-14 11:59:49.025023
Desktop PCs,"₹7,999",BASAMA RDC41TB with DUAL CORE 2 GB RAM 1 TB Hard Disk,0,0,75% off,"₹32,300",0,2019-08-14 11:59:49.026055
Desktop PCs,"₹38,990",Iball - (Core i7/8 GB DDR3/1 TB/Windows 10 Pro/2 GB),2.2,(5),35% off,"₹59,999",0,2019-08-14 11:59:49.026055
Desktop PCs,"₹26,998",RDP - (Pentium Quad Core/4 GB DDR3/1 TB/Windows 10 Home),3,(4),0,"₹26,999",0,2019-08-14 11:59:49.026055
Desktop PCs,"₹85,000",DHAGAN DHAGANCI7W Mid Tower with Intel Core I7 8th Gen 16 RAM 1 TB Hard Disk 2 GB   Graphics Memory,0,0,22% off,"₹1,10,000",0,2019-08-14 11:59:49.030368
Desktop PCs,"₹17,990",Punta Superior i5/4/120 Mid Tower with Core i5 4 RAM 500 Hard Disk 120 GB SSD Capacity 2 GB   Graphics Memory,0,0,45% off,"₹32,999",0,2019-08-14 11:59:49.032396
Desktop PCs,"₹22,999",ZOONIS - (Core i5/8 GB DDR3/1 TB/Windows 10 Pro/1 GB),3.3,(6),20% off,"₹29,000",0,2019-08-14 11:59:49.032396
Desktop PCs,"₹6,790",wintech w630 Full Tower with Dual Core 2 MB RAM 500 GB Hard Disk,2.8,(5),30% off,"₹9,700",0,2019-08-14 11:59:49.032396
Desktop PCs,"₹24,500",Foxin - (Core i5/8 GB DDR3/1 TB/Windows 10 Pro/1 GB),3.1,(10),62% off,"₹64,999",0,2019-08-14 11:59:49.036529
Desktop PCs,"₹22,990",iBall Sporty/i5/1/8 Mid Tower with Core i5 8 GB RAM 1 TB Hard Disk 120 GB SSD Capacity 2 GB   Graphics Memory,0,0,30% off,"₹32,999",0,2019-08-14 11:59:49.037294
Desktop PCs,"₹12,999",zoonis ZI54GB320 with core i5 650 4 GB RAM 320 GB Hard Disk 1.5 GB   Graphics Memory,3.1,(9),18% off,"₹15,999",0,2019-08-14 11:59:49.038325
Desktop PCs,"₹2,499","Artek X96 Mini Android 7.1,Smart Android Box - Android v4.4 (KitKat), Cortex, Amlogic S905W, 2 GB DDR3, 16 GB Flash 2 Mini PC",0,0,37% off,"₹3,999",0,2019-08-14 11:59:49.038325
Desktop PCs,"₹19,490",iBall 342 Baby Slim i3/1T/8 Ultra Tower with Core i3 8 GB RAM 1 TB Hard Disk 1 GB   Graphics Memory,1,(2),40% off,"₹32,999",0,2019-08-14 11:59:49.042449
Desktop PCs,"₹7,890",cpu dc500 with dual core 2 GB RAM 500 GB Hard Disk 512 GB   Graphics Memory,1.5,(2),47% off,"₹15,000",0,2019-08-14 11:59:49.043827
Desktop PCs,"₹16,990",iBall Sporty D Mid Tower with Copre i5 4 GB RAM 500 GB Hard Disk 1 GB   Graphics Memory,0,0,32% off,"₹24,999",0,2019-08-14 11:59:49.044858
Desktop PCs,"₹7,341",Assemble Enter Cabinete Dual Core Mid Tower with Intel 2 GB RAM 500 GB Hard Disk 2 GB   Graphics Memory,1.4,(9),54% off,"₹15,999",0,2019-08-14 11:59:49.044858
Desktop PCs,"₹25,990",Tegh - (Core i5/8 GB DDR3/1 TB/Windows 7 Professional/512 MB),0,0,15% off,"₹30,658",0,2019-08-14 11:59:49.044858
Desktop PCs,"₹42,099",DHAGAN DHAGANCI3 Mid Tower with Intel Core I3 8th Gen 16 RAM 1 TB Hard Disk 2 GB   Graphics Memory,0,0,29% off,"₹60,000",0,2019-08-14 11:59:49.049119
Desktop PCs,"₹11,689",WOLUX - (Core 2 Duo/4 GB DDR2/320 GB/Windows 7 Professional/512 MB),0,0,29% off,"₹16,556",0,2019-08-14 11:59:49.050362
